Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,LL2112_timeP4_24hr_25_blo5_BF2_rep10_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min,BA1,1
Unknown,LL2112_timeP4_200pg_QC_SysQC_BA1_rep3_ch1_DIA250pg_wet1uL,C:\data\Chao\202603Astral\LL2112_TimeP4\QC,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BA17,1
Unknown,LL2112_timeP4_200pg_QC_SysQC_BA1_rep4_ch2_DIA250pg_wet1uL,C:\data\Chao\202603Astral\LL2112_TimeP4\QC,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BA7,1
Unknown,LL2112_timeP4_24hr_DM_other_BA17_rep3_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BN10,1
Unknown,LL2112_timeP4_24hr_DM_other_BA7_rep4_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BH14,1
Unknown,LL2112_timeP4_24hr_PBS_blo5_BN10_rep9_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BM22,1
Unknown,LL2112_timeP4_24hr_100_blo5_BH14_rep10_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BF18,1
Unknown,LL2112_timeP4_24hr_200_blo5_BM22_rep10_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BE14,1
Unknown,LL2112_timeP4_24hr_25_blo5_BF18_rep11_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BD13,1
Unknown,LL2112_timeP4_24hr_25_blo5_BE14_rep12_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BB8,1
Unknown,LL2112_timeP4_24hr_PBS_blo5_BD13_rep10_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BO17,1
Unknown,LL2112_timeP4_24hr_PBS_blo6_BB8_rep11_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BF21,1
Unknown,LL2112_timeP4_24hr_200_blo6_BO17_rep11_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BM12,1
Unknown,LL2112_timeP4_24hr_25_blo6_BF21_rep13_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BL3,1
Unknown,LL2112_timeP4_24hr_200_blo6_BM12_rep12_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BP3,1
Unknown,LL2112_timeP4_24hr_200_blo6_BL3_rep13_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BK22,1
Unknown,LL2112_timeP4_24hr_PBS_blo6_BP3_rep12_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BF17,1
Unknown,LL2112_timeP4_24hr_200_blo6_BK22_rep14_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BI18,1
Unknown,LL2112_timeP4_24hr_25_blo6_BF17_rep14_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BH7,1
Unknown,LL2112_timeP4_24hr_100_blo6_BI18_rep11_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BC24,1
Unknown,LL2112_timeP4_24hr_100_blo6_BH7_rep12_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BI16,1
Unknown,LL2112_timeP4_24hr_PBS_blo7_BC24_rep13_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BJ15,1
Unknown,LL2112_timeP4_24hr_100_blo7_BI16_rep13_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BK16,1
Unknown,LL2112_timeP4_24hr_100_blo7_BJ15_rep14_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BM15,1
Unknown,LL2112_timeP4_24hr_200_blo7_BK16_rep15_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BB11,1
Unknown,LL2112_timeP4_24hr_200_blo7_BM15_rep16_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BG21,1
Unknown,LL2112_timeP4_24hr_PBS_blo7_BB11_rep14_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BN13,1
Unknown,LL2112_timeP4_24hr_25_blo7_BG21_rep15_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BC16,1
Unknown,LL2112_timeP4_24hr_25_blo7_BN13_rep16_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BJ10,1
Unknown,LL2112_timeP4_24hr_PBS_blo8_BC16_rep15_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BM10,1
Unknown,LL2112_timeP4_24hr_100_blo8_BJ10_rep15_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BC6,1
Unknown,LL2112_timeP4_24hr_200_blo8_BM10_rep17_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BO2,1
Unknown,LL2112_timeP4_24hr_PBS_blo8_BC6_rep16_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BG16,1
Unknown,LL2112_timeP4_24hr_100_blo8_BO2_rep16_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BF20,1
Unknown,LL2112_timeP4_24hr_25_blo8_BG16_rep17_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BL18,1
Unknown,LL2112_timeP4_24hr_25_blo8_BF20_rep18_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BP5,1
Unknown,LL2112_timeP4_24hr_200_blo8_BL18_rep18_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BF13,1
Unknown,LL2112_timeP4_24hr_PBS_blo9_BP5_rep17_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BJ19,1
Unknown,LL2112_timeP4_24hr_25_blo9_BF13_rep19_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BL11,1
Unknown,LL2112_timeP4_24hr_100_blo9_BJ19_rep17_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min,BA1,1
Unknown,LL2112_timeP4_24hr_200_blo9_BL11_rep19_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min,BA1,1
Unknown,LL2112_timeP4_200pg_QC_SysQC_BA1_rep5_ch1_DIA250pg_wet1uL,C:\data\Chao\202603Astral\LL2112_TimeP4\QC,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BA19,1
Unknown,LL2112_timeP4_200pg_QC_SysQC_BA1_rep6_ch2_DIA250pg_wet1uL,C:\data\Chao\202603Astral\LL2112_TimeP4\QC,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BA21,1
Unknown,LL2112_timeP4_24hr_DM_other_BA19_rep5_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BF10,1
Unknown,LL2112_timeP4_24hr_DM_other_BA21_rep6_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BO1,1
Unknown,LL2112_timeP4_24hr_25_blo9_BF10_rep20_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BM17,1
Unknown,LL2112_timeP4_24hr_100_blo9_BO1_rep18_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BP4,1
Unknown,LL2112_timeP4_24hr_200_blo9_BM17_rep20_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BL2,1
Unknown,LL2112_timeP4_24hr_PBS_blo9_BP4_rep18_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BN22,1
Unknown,LL2112_timeP4_24hr_200_blo10_BL2_rep21_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BD11,1
Unknown,LL2112_timeP4_24hr_25_blo10_BN22_rep21_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BI17,1
Unknown,LL2112_timeP4_24hr_PBS_blo10_BD11_rep19_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BJ13,1
Unknown,LL2112_timeP4_24hr_100_blo10_BI17_rep19_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BK18,1
Unknown,LL2112_timeP4_24hr_100_blo10_BJ13_rep20_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BP8,1
Unknown,LL2112_timeP4_24hr_200_blo10_BK18_rep22_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BD16,1
Unknown,LL2112_timeP4_24hr_25_blo10_BP8_rep22_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BE15,1
Unknown,LL2112_timeP4_24hr_PBS_blo10_BD16_rep20_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BL24,1
Unknown,LL2112_timeP4_24hr_25_blo11_BE15_rep23_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BM13,1
Unknown,LL2112_timeP4_24hr_200_blo11_BL24_rep23_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BN16,1
Unknown,LL2112_timeP4_24hr_200_blo11_BM13_rep24_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BH23,1
Unknown,LL2112_timeP4_24hr_25_blo11_BN16_rep24_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BH18,1
Unknown,LL2112_timeP4_24hr_100_blo11_BH23_rep21_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BB9,1
Unknown,LL2112_timeP4_24hr_100_blo11_BH18_rep22_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BC14,1
Unknown,LL2112_timeP4_24hr_PBS_blo11_BB9_rep21_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BL5,1
Unknown,LL2112_timeP4_24hr_PBS_blo11_BC14_rep22_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BO20,1
Unknown,LL2112_timeP4_24hr_200_blo12_BL5_rep25_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BE13,1
Unknown,LL2112_timeP4_24hr_200_blo12_BO20_rep26_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BC10,1
Unknown,LL2112_timeP4_24hr_25_blo12_BE13_rep25_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BG15,1
Unknown,LL2112_timeP4_24hr_PBS_blo12_BC10_rep23_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BE19,1
Unknown,LL2112_timeP4_24hr_25_blo12_BG15_rep26_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BD2,1
Unknown,LL2112_timeP4_24hr_25_blo12_BE19_rep27_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BG19,1
Unknown,LL2112_timeP4_24hr_PBS_blo12_BD2_rep24_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BH13,1
Unknown,LL2112_timeP4_24hr_25_blo12_BG19_rep28_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BO7,1
Unknown,LL2112_timeP4_24hr_100_blo12_BH13_rep23_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BK21,1
Unknown,LL2112_timeP4_24hr_100_blo12_BO7_rep24_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BC11,1
Unknown,LL2112_timeP4_24hr_200_blo13_BK21_rep27_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BE8,1
Unknown,LL2112_timeP4_24hr_PBS_blo13_BC11_rep25_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BE21,1
Unknown,LL2112_timeP4_24hr_25_blo13_BE8_rep29_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BD10,1
Unknown,LL2112_timeP4_24hr_25_blo13_BE21_rep30_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BM23,1
Unknown,LL2112_timeP4_24hr_PBS_blo13_BD10_rep26_ch1_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelA_5min,BA1,1
Unknown,LL2112_timeP4_24hr_200_blo13_BM23_rep28_ch2_DIA250pg_dry,C:\data\Chao\202603Astral\LL2112_TimeP4,C:\Xcalibur\methods\Chao\5min\ChannelB_5min,BA1,1
Unknown,LL2112_timeP4_200pg_QC_SysQC_BA1_rep7_ch1_DIA250pg_wet1uL,C:\data\Chao\202603Astral\LL2112_TimeP4\QC,C:\Xcalibur\methods\Chao\5min\ChannelA_5min_dry,BA15,1
Unknown,LL2112_timeP4_200pg_QC_SysQC_BA1_rep8_ch2_DIA250pg_wet1uL,C:\data\Chao\202603Astral\LL2112_TimeP4\QC,C:\Xcalibur\methods\Chao\5min\ChannelB_5min_dry,BA16,1
