Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,GW0409_bananas_blo2_RM18_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,RM18,1
Unknown,GW0409_f_blo3_BC13_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,BC13,5
Unknown,GW0409_bananas_blo3_RM16_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RM16,1
Unknown,GW0409_c_blo3_RD17_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RD17,5
Unknown,GW0409_b_blo3_RC21_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RC21,1
Unknown,GW0409_qc_other_RG4_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RG4,1
Unknown,GW0409_dm_other_RH9_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RH9,1
Unknown,GW0409_apple_blo3_RE21_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RE21,5
Unknown,GW0409_g_blo3_BD11_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,BD11,5
Unknown,GW0409_e_blo3_RF14_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RF14,5
Unknown,GW0409_a_blo3_RB16_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RB16,1
Unknown,GW0409_sysqc_SysQC_RI6_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,RI6,1
Unknown,GW0409_e_blo4_RF2_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RF2,5
Unknown,GW0409_f_blo4_BC14_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,BC14,5
Unknown,GW0409_a_blo4_RB3_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RB3,1
Unknown,GW0409_b_blo4_RC12_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RC12,1
Unknown,GW0409_c_blo4_RD19_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RD19,5
Unknown,GW0409_bananas_blo4_RM23_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RM23,1
Unknown,GW0409_qc_other_RG16_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RG16,1
Unknown,GW0409_dm_other_RH13_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RH13,1
Unknown,GW0409_g_blo4_BD12_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,BD12,5
Unknown,GW0409_apple_blo4_RE22_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RE22,5
Unknown,GW0409_g_blo5_BD14_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,BD14,5
Unknown,GW0409_apple_blo5_RE20_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RE20,5
Unknown,GW0409_c_blo5_RD3_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RD3,5
Unknown,GW0409_f_blo5_BC12_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,BC12,5
Unknown,GW0409_b_blo5_RC23_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RC23,1
Unknown,GW0409_bananas_blo5_RM5_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RM5,1
Unknown,GW0409_e_blo5_RF4_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RF4,5
Unknown,GW0409_a_blo5_RB19_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RB19,1
Unknown,GW0409_qc_other_RG5_rep6_msmethod,msdatapath,msmethodpath\msmethodfilename,RG5,1
Unknown,GW0409_dm_other_RH15_rep6_msmethod,msdatapath,msmethodpath\msmethodfilename,RH15,1
Unknown,GW0409_sysqc_SysQC_RI7_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,RI7,1
Unknown,GW0409_qc_post_RG10_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RG10,1
Unknown,GW0409_qc_post_RG6_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RG6,1
Unknown,GW0409_dm_post_RH8_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RH8,1
Unknown,GW0409_dm_post_RH11_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RH11,1
Unknown,GW0409_sysqc_SysQC_RI8_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RI8,1
