Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,b_blo2_RC16_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RC16,1
Unknown,bananas_blo2_RM7_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RM7,1
Unknown,apple_blo2_RE17_rep6_msmethod,msdatapath,msmethodpath\msmethodfilename,RE17,5
Unknown,bananas_blo2_RM20_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RM20,1
Unknown,a_blo2_RB20_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RB20,1
Unknown,c_blo2_RD14_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RD14,5
Unknown,e_blo2_RF7_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RF7,5
Unknown,g_blo2_BD14_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,BD14,5
Unknown,qc_other_RG6_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RG6,1
Unknown,qc2_other_R1_rep6_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH5_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RH5,1
Unknown,apple_blo2_RE5_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RE5,5
Unknown,b_blo2_RC5_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RC5,1
Unknown,c_blo2_RD20_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RD20,5
Unknown,sysqc_SysQC_RI8_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,RI8,1
Unknown,f_blo2_BC10_rep2_msmethod,msdatapath,msmethodpath\msmethodfilename,BC10,5
Unknown,apple_blo2_RE3_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RE3,5
Unknown,a_blo2_RB4_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RB4,1
Unknown,c_blo2_RD8_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RD8,5
Unknown,b_blo2_RC23_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RC23,1
Unknown,bananas_blo3_RM12_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RM12,1
Unknown,apple_blo3_RE21_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RE21,5
Unknown,qc_other_RG19_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RG19,1
Unknown,qc2_other_R1_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH11_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RH11,1
Unknown,c_blo3_RD3_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RD3,5
Unknown,apple_blo3_RE10_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RE10,5
Unknown,a_blo3_RB21_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RB21,1
Unknown,b_blo3_RC9_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RC9,1
Unknown,bananas_blo3_RM15_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RM15,1
Unknown,apple_blo3_RE23_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RE23,5
Unknown,a_blo3_RB6_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RB6,1
Unknown,apple_blo3_RE13_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RE13,5
Unknown,e_blo3_RF11_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RF11,5
Unknown,bananas_blo3_RM4_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RM4,1
Unknown,sysqc_SysQC_RI9_rep6_msmethod,msdatapath,msmethodpath\msmethodfilename,RI9,1
Unknown,qc_other_RG14_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RG14,1
Unknown,qc2_other_R1_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH9_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RH9,1
Unknown,c_blo3_RD2_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RD2,5
Unknown,b_blo3_RC14_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RC14,1
Unknown,a_blo3_RB10_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RB10,1
Unknown,e_blo3_RF13_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RF13,5
Unknown,b_blo3_RC6_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RC6,1
Unknown,c_blo3_RD5_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RD5,5
Unknown,e_blo3_RF9_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RF9,5
Unknown,c_blo3_RD10_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RD10,5
Unknown,a_blo3_RB14_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RB14,1
Unknown,bananas_blo3_RM23_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RM23,1
Unknown,qc_other_RG20_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RG20,1
Unknown,qc2_other_R1_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH13_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RH13,1
Unknown,bananas_blo3_RM6_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RM6,1
Unknown,b_blo3_RC18_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RC18,1
Unknown,a_blo3_RB18_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RB18,1
Unknown,g_blo3_BD11_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,BD11,5
Unknown,sysqc_SysQC_RI10_rep7_msmethod,msdatapath,msmethodpath\msmethodfilename,RI10,1
Unknown,e_blo3_RF20_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RF20,5
Unknown,f_blo3_BC14_rep3_msmethod,msdatapath,msmethodpath\msmethodfilename,BC14,5
Unknown,apple_blo3_RE6_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RE6,5
Unknown,e_blo4_RF19_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RF19,5
Unknown,apple_blo4_RE2_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RE2,5
Unknown,b_blo4_RC21_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RC21,1
Unknown,qc_other_RG17_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RG17,1
Unknown,qc2_other_R1_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH7_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RH7,1
Unknown,e_blo4_RF23_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RF23,5
Unknown,e_blo4_RF5_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RF5,5
Unknown,a_blo4_RB17_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RB17,1
Unknown,a_blo4_RB11_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RB11,1
Unknown,b_blo4_RC20_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RC20,1
Unknown,f_blo4_BC13_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,BC13,5
Unknown,a_blo4_RB8_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RB8,1
Unknown,c_blo4_RD23_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RD23,5
Unknown,g_blo4_BD10_rep4_msmethod,msdatapath,msmethodpath\msmethodfilename,BD10,5
Unknown,c_blo4_RD13_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RD13,5
Unknown,qc_other_RG8_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RG8,1
Unknown,sysqc_SysQC_RI11_rep8_msmethod,msdatapath,msmethodpath\msmethodfilename,RI11,1
Unknown,qc2_other_R1_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH12_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,RH12,1
Unknown,b_blo4_RC4_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RC4,1
Unknown,bananas_blo4_RM22_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RM22,1
Unknown,c_blo4_RD16_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RD16,5
Unknown,apple_blo4_RE22_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RE22,5
Unknown,apple_blo4_RE8_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RE8,5
Unknown,apple_blo4_RE9_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RE9,5
Unknown,b_blo4_RC11_rep18_msmethod,msdatapath,msmethodpath\msmethodfilename,RC11,1
Unknown,apple_blo4_RE14_rep18_msmethod,msdatapath,msmethodpath\msmethodfilename,RE14,5
Unknown,c_blo4_RD19_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RD19,5
Unknown,bananas_blo4_RM17_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RM17,1
Unknown,qc_other_RG18_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RG18,1
Unknown,qc2_other_R1_rep12_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH17_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,RH17,1
Unknown,a_blo4_RB5_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RB5,1
Unknown,e_blo4_RF6_rep18_msmethod,msdatapath,msmethodpath\msmethodfilename,RF6,5
Unknown,c_blo4_RD22_rep18_msmethod,msdatapath,msmethodpath\msmethodfilename,RD22,5
Unknown,a_blo4_RB9_rep18_msmethod,msdatapath,msmethodpath\msmethodfilename,RB9,1
Unknown,bananas_blo4_RM16_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RM16,1
Unknown,sysqc_SysQC_RI12_rep9_msmethod,msdatapath,msmethodpath\msmethodfilename,RI12,1
Unknown,bananas_blo4_RM8_rep18_msmethod,msdatapath,msmethodpath\msmethodfilename,RM8,1
Unknown,g_blo5_BD12_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,BD12,5
Unknown,f_blo5_BC12_rep5_msmethod,msdatapath,msmethodpath\msmethodfilename,BC12,5
Unknown,apple_blo5_RE7_rep19_msmethod,msdatapath,msmethodpath\msmethodfilename,RE7,5
Unknown,c_blo5_RD6_rep19_msmethod,msdatapath,msmethodpath\msmethodfilename,RD6,5
Unknown,qc_other_RG4_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RG4,1
Unknown,qc2_other_R1_rep13_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_other_RH14_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,RH14,1
Unknown,bananas_blo5_RM19_rep19_msmethod,msdatapath,msmethodpath\msmethodfilename,RM19,1
Unknown,c_blo5_RD7_rep20_msmethod,msdatapath,msmethodpath\msmethodfilename,RD7,5
Unknown,b_blo5_RC7_rep19_msmethod,msdatapath,msmethodpath\msmethodfilename,RC7,1
Unknown,c_blo5_RD12_rep21_msmethod,msdatapath,msmethodpath\msmethodfilename,RD12,5
Unknown,a_blo5_RB12_rep19_msmethod,msdatapath,msmethodpath\msmethodfilename,RB12,1
Unknown,e_blo5_RF15_rep19_msmethod,msdatapath,msmethodpath\msmethodfilename,RF15,5
Unknown,b_blo5_RC15_rep20_msmethod,msdatapath,msmethodpath\msmethodfilename,RC15,1
Unknown,a_blo5_RB15_rep20_msmethod,msdatapath,msmethodpath\msmethodfilename,RB15,1
Unknown,e_blo5_RF2_rep20_msmethod,msdatapath,msmethodpath\msmethodfilename,RF2,5
Unknown,bananas_blo5_RM18_rep20_msmethod,msdatapath,msmethodpath\msmethodfilename,RM18,1
Unknown,qc_other_RG12_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RG12,1
Unknown,qc2_other_R1_rep14_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,sysqc_SysQC_RI13_rep10_msmethod,msdatapath,msmethodpath\msmethodfilename,RI13,1
Unknown,dm_other_RH18_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,RH18,1
Unknown,e_blo5_RF18_rep21_msmethod,msdatapath,msmethodpath\msmethodfilename,RF18,5
Unknown,c_blo5_RD17_rep22_msmethod,msdatapath,msmethodpath\msmethodfilename,RD17,5
Unknown,b_blo5_RC22_rep21_msmethod,msdatapath,msmethodpath\msmethodfilename,RC22,1
Unknown,apple_blo5_RE11_rep20_msmethod,msdatapath,msmethodpath\msmethodfilename,RE11,5
Unknown,bananas_blo5_RM5_rep21_msmethod,msdatapath,msmethodpath\msmethodfilename,RM5,1
Unknown,b_blo5_RC8_rep22_msmethod,msdatapath,msmethodpath\msmethodfilename,RC8,1
Unknown,bananas_blo5_RM9_rep22_msmethod,msdatapath,msmethodpath\msmethodfilename,RM9,1
Unknown,apple_blo5_RE12_rep21_msmethod,msdatapath,msmethodpath\msmethodfilename,RE12,5
Unknown,e_blo5_RF17_rep22_msmethod,msdatapath,msmethodpath\msmethodfilename,RF17,5
Unknown,apple_blo5_RE16_rep22_msmethod,msdatapath,msmethodpath\msmethodfilename,RE16,5
Unknown,qc2_other_R1_rep15_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,a_blo5_RB22_rep21_msmethod,msdatapath,msmethodpath\msmethodfilename,RB22,1
Unknown,a_blo5_RB13_rep22_msmethod,msdatapath,msmethodpath\msmethodfilename,RB13,1
Unknown,qc_post_RG7_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RG7,1
Unknown,qc_post_RG16_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RG16,1
Unknown,qc2_post_R1_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,R1,1
Unknown,dm_post_RH10_rep16_msmethod,msdatapath,msmethodpath\msmethodfilename,RH10,1
Unknown,dm_post_RH15_rep17_msmethod,msdatapath,msmethodpath\msmethodfilename,RH15,1
Unknown,sysqc_SysQC_RI14_rep11_msmethod,msdatapath,msmethodpath\msmethodfilename,RI14,1
